,MI_Values,target_group
741,0.003233499428874076,steve
330,0.0032246215864097927,revenu
6,0.0032214120092748377,tech
374,0.003216399360636002,bull
469,0.003207097165459638,shopper
471,0.0032003596616136942,mistak
255,0.0031828058937239945,cryptocurr
491,0.0031806167874299796,stop
136,0.003173452096795648,corpor
845,0.003160054347896679,univers
977,0.0031530947454014857,babi
151,0.0030755210357011897,industri
307,0.0030727384689697157,european
383,0.0030434582038714186,realli
586,0.0030433157412304013,interview
937,0.0030293517070156817,figur
468,0.003000446225173814,effort
925,0.002976806598278925,aso
689,0.0029696736012276848,part
665,0.0028773787008247176,lost
502,0.002874164139067048,softbank
427,0.0028602356239957327,prepar
708,0.002850451036481294,brainstorm
523,0.0028430193159134642,matter
424,0.002841571265773668,starbuck
314,0.00282195783686201,lower
494,0.002817469632643954,domin
292,0.0028003642428757747,black
125,0.002794477311179211,chines
984,0.0027819290102937266,stage
609,0.00277507118375242,sono
418,0.0027140799721903086,vote
177,0.00268071028999195,race
488,0.0026735070752244017,supplier
798,0.002663118462537417,monopoli
265,0.002637537595580275,presid
73,0.0026216361125068754,netflix
701,0.0026210226466463205,samsung
452,0.002618417853662125,squeez
199,0.0025959775033610466,break
138,0.0025764235202332397,give
868,0.002538748318814177,promis
17,0.0025193516855157583,deal
121,0.0025175477110124245,bitcoin
130,0.002517312712752906,find
819,0.0024974270031621337,discount
459,0.0024940403325699467,sharehold
839,0.00249339352482858,campaign
116,0.00248789029078611,giant
510,0.0024686463989318508,block
649,0.002468311135303436,john
655,0.002460892588954877,nasdaq
623,0.0024586006409659245,yield
687,0.0024562427647665253,poor
300,0.0024479398766164007,court
320,0.002431596625999788,better
49,0.0024299909169291922,want
613,0.002423997839258396,collaps
588,0.0024228535385231176,correct
958,0.0024084092481637676,eye
704,0.0023969261935996578,downgrad
602,0.002378660354068307,perform
80,0.0023719677954114893,growth
252,0.0023395309194864655,merger
851,0.0023256304785677084,site
775,0.002314379696443325,poach
552,0.002311896706843841,access
633,0.0023017078771907507,erdogan
820,0.002292960277621159,mega
587,0.00228571428311497,partner
94,0.0022333441375630425,crisi
257,0.0022320832988385053,case
198,0.0022256025829994197,millenni
832,0.0022218470381900612,humana
498,0.0022105910761369696,tie
828,0.002208524111598109,measur
509,0.002205657745101508,earli
170,0.0022035010871148675,return
969,0.002190229771375174,slam
608,0.0021826717561943543,factori
171,0.0021820792083948604,musk
490,0.0021768113203946005,cool
629,0.0021636582122732673,colleg
263,0.002163409982708364,maker
998,0.002161385899902335,featur
836,0.0021468584817212477,opioid
98,0.0021356099527183314,care
389,0.002097153835246557,stori
26,0.0020880485418328654,journal
428,0.002078116040997058,decad
696,0.002071498783753567,board
258,0.0020336638906650606,surg
249,0.002025002016721844,continu
219,0.0020125202618996862,despit
50,0.0020084178652992613,onlin
974,0.002000538618996961,ditch
541,0.0019830478665763263,acquisit
548,0.0019463485371224998,travel
997,0.0019321081745509172,debat
967,0.0019232999757545777,donald
513,0.0019139585136105364,creat
462,0.0018975630037627589,includ
624,0.0018874435690836577,must
483,0.001850458001031452,issu
442,0.0018373004086722489,outlook
273,0.0018350918351774936,even
58,0.0018304050223905133,rise
959,0.001767994840199849,debut
527,0.0017625892071770899,davo
564,0.0017522922215373882,malaysia
971,0.0017402555429348876,subscrib
397,0.0017397197754163152,warner
346,0.0017376233923984685,readi
326,0.0017004656472483504,win
615,0.0016652935329311003,parti
385,0.0016447804632178098,consid
376,0.0016359418517870594,currenc
600,0.001630655731673647,cyber
711,0.0016268785829762766,blue
349,0.0016095968031113461,other
657,0.0016037601092784293,nvidia
584,0.0015739730740531588,economist
236,0.0015689691952405216,hold
