,MI_Values,target_group
680,0.0,platform
937,0.0,thanksgiv
698,0.0,group
940,0.0,paus
696,0.0,senat
942,0.0,mistak
945,0.0,begin
899,0.0,xiaomi
794,0.0,cisco
898,0.0,stanley
847,0.0,spot
825,0.0,defend
826,0.0,extend
773,0.0,cheap
829,0.0,limit
772,0.0,perk
771,0.0,summit
770,0.0,mix
769,0.0,summer
830,0.0,midterm
768,0.0,concern
767,0.0,viacom
832,0.0,improv
766,0.0,obama
765,0.0,nvidia
835,0.0,youtub
838,0.0,attack
839,0.0,annual
840,0.0,end
763,0.0,rebound
668,0.0,drag
843,0.0,pharmaci
775,0.0,combin
824,0.0,score
823,0.0,celebr
808,0.0,bought
789,0.0,shoot
797,0.0,deutsch
787,0.0,collaps
799,0.0,file
786,0.0,base
802,0.0,loser
803,0.0,box
806,0.0,tradit
807,0.0,below
784,0.0,climat
822,0.0,sainsburi
809,0.0,jami
810,0.0,among
812,0.0,decad
814,0.0,bubbl
816,0.0,roll
780,0.0,crack
819,0.0,feel
821,0.0,starbuck
777,0.0,massiv
760,0.0,speed
851,0.0,balanc
897,0.0,stun
852,0.0,grip
736,0.0,bear
872,0.0,lawmak
877,0.0,studio
878,0.0,defi
883,0.0,texa
731,0.0,mega
884,0.0,smaller
796,0.0,weigh
885,0.0,slide
728,0.0,town
727,0.0,micron
887,0.0,connect
888,0.0,california
889,0.0,london
892,0.0,settl
893,0.0,plastic
894,0.0,foreign
895,0.0,farm
723,0.0,effect
722,0.0,comeback
721,0.0,speech
738,0.0,packag
871,0.0,british
870,0.0,recent
862,0.0,compar
756,0.0,oper
857,0.0,chanc
754,0.0,mcdonald
859,0.0,sprint
752,0.0,ramp
751,0.0,franc
750,0.0,tencent
860,0.0,client
747,0.0,wake
863,0.0,instagram
869,0.0,labor
864,0.0,commerci
866,0.0,admit
745,0.0,replac
867,0.0,nine
744,0.0,road
743,0.0,macron
742,0.0,wave
868,0.0,whether
741,0.0,discount
729,0.0,prepar
0,0.0,titl
667,0.0,north
215,0.0,crisi
218,0.0,trillion
221,0.0,see
222,0.0,note
224,0.0,tri
231,0.0,manag
235,0.0,stream
238,0.0,blockchain
239,0.0,made
240,0.0,creat
241,0.0,wrong
242,0.0,five
244,0.0,free
245,0.0,exec
246,0.0,list
250,0.0,head
251,0.0,would
252,0.0,zuckerberg
216,0.0,media
210,0.0,spend
254,0.0,leav
208,0.0,expand
179,0.0,near
180,0.0,groceri
181,0.0,chief
184,0.0,speak
187,0.0,technolog
188,0.0,deliv
190,0.0,financi
191,0.0,valu
193,0.0,public
195,0.0,digit
197,0.0,bond
198,0.0,problem
201,0.0,surg
202,0.0,anoth
203,0.0,advis
205,0.0,amid
206,0.0,great
253,0.0,break
256,0.0,court
664,0.0,sport
300,0.0,leader
304,0.0,challeng
305,0.0,capit
308,0.0,even
310,0.0,peopl
315,0.0,expens
318,0.0,pick
319,0.0,miss
321,0.0,emerg
323,0.0,inflat
325,0.0,sinc
329,0.0,hold
332,0.0,mean
334,0.0,winner
335,0.0,predict
336,0.0,reveal
340,0.0,south
341,0.0,news
301,0.0,order
298,0.0,final
258,0.0,silicon
295,0.0,europ
260,0.0,remix
261,0.0,sector
265,0.0,rival
267,0.0,doubl
268,0.0,presid
274,0.0,reason
275,0.0,live
276,0.0,away
277,0.0,term
278,0.0,intellig
279,0.0,brexit
281,0.0,smart
282,0.0,worst
288,0.0,line
292,0.0,benefit
293,0.0,sharehold
294,0.0,worri
178,0.0,save
176,0.0,former
170,0.0,daili
49,0.0,high
54,0.0,watch
55,0.0,alexa
59,0.0,invest
60,0.0,netflix
61,0.0,price
62,0.0,tariff
66,0.0,back
67,0.0,world
68,0.0,like
70,0.0,rise
72,0.0,sheet
74,0.0,start
80,0.0,record
81,0.0,food
82,0.0,growth
84,0.0,buy
86,0.0,month
53,0.0,fund
48,0.0,onlin
169,0.0,shop
44,0.0,first
2,0.0,panda
5,0.0,stock
6,0.0,tech
8,0.0,say
10,0.0,street
14,0.0,trade
16,0.0,china
18,0.0,facebook
21,0.0,deal
25,0.0,googl
30,0.0,biggest
32,0.0,move
33,0.0,best
34,0.0,plan
35,0.0,data
36,0.0,retail
38,0.0,health
88,0.0,america
90,0.0,push
91,0.0,brief
95,0.0,chang
127,0.0,fight
131,0.0,consum
133,0.0,beat
134,0.0,india
136,0.0,give
137,0.0,season
140,0.0,last
142,0.0,ralli
146,0.0,rule
153,0.0,go
155,0.0,job
157,0.0,goldman
158,0.0,meet
164,0.0,call
165,0.0,launch
167,0.0,fear
168,0.0,becom
126,0.0,offic
125,0.0,whole
124,0.0,giant
106,0.0,futur
97,0.0,week
98,0.0,cost
100,0.0,boost
101,0.0,dollar
102,0.0,come
104,0.0,real
105,0.0,expect
107,0.0,buffett
120,0.0,quarter
108,0.0,employe
109,0.0,rate
110,0.0,still
111,0.0,close
115,0.0,chines
118,0.0,find
119,0.0,alphabet
345,0.0,vote
346,0.0,partner
347,0.0,test
550,0.0,system
553,0.0,depart
554,0.0,drone
556,0.0,realiti
560,0.0,central
564,0.0,asset
565,0.0,bounc
566,0.0,access
568,0.0,comcast
569,0.0,edg
570,0.0,happen
572,0.0,role
576,0.0,person
577,0.0,suprem
580,0.0,set
581,0.0,full
582,0.0,jack
585,0.0,sono
552,0.0,steel
549,0.0,wild
512,0.0,twitter
548,0.0,studi
515,0.0,nike
516,0.0,space
521,0.0,program
522,0.0,effort
525,0.0,fortun
527,0.0,korea
529,0.0,includ
531,0.0,demand
532,0.0,sach
533,0.0,correct
536,0.0,earli
537,0.0,union
539,0.0,snap
540,0.0,lure
541,0.0,bell
546,0.0,travel
547,0.0,aren
586,0.0,worth
588,0.0,amzn
589,0.0,rout
592,0.0,warehous
629,0.0,recal
630,0.0,punish
632,0.0,buyer
637,0.0,fire
638,0.0,fake
641,0.0,support
642,0.0,alreadi
645,0.0,scott
646,0.0,unveil
647,0.0,interest
649,0.0,catch
653,0.0,avoid
657,0.0,estim
658,0.0,develop
660,0.0,opioid
661,0.0,iran
663,0.0,place
628,0.0,dream
627,0.0,broadcom
625,0.0,slow
608,0.0,updat
593,0.0,site
599,0.0,activist
600,0.0,squeez
602,0.0,samsung
603,0.0,expans
604,0.0,hard
606,0.0,gender
610,0.0,sens
624,0.0,slump
612,0.0,transport
613,0.0,fedex
615,0.0,kevin
618,0.0,disrupt
620,0.0,action
621,0.0,aapl
623,0.0,bullish
513,0.0,strategi
511,0.0,critic
348,0.0,explain
384,0.0,faang
389,0.0,member
394,0.0,canada
396,0.0,general
398,0.0,iphon
399,0.0,morgan
401,0.0,seen
402,0.0,read
404,0.0,volatil
406,0.0,littl
408,0.0,readi
411,0.0,ceo
412,0.0,veteran
413,0.0,nation
419,0.0,chairman
420,0.0,comput
423,0.0,step
427,0.0,bankruptci
387,0.0,washington
380,0.0,learn
509,0.0,think
379,0.0,everyth
349,0.0,disney
350,0.0,star
352,0.0,dimon
354,0.0,cash
356,0.0,lead
358,0.0,forecast
361,0.0,budget
364,0.0,trader
365,0.0,hedg
367,0.0,democrat
369,0.0,lightn
370,0.0,elon
372,0.0,commerc
373,0.0,white
375,0.0,warner
376,0.0,school
378,0.0,energi
429,0.0,equiti
432,0.0,car
433,0.0,realli
435,0.0,mani
478,0.0,oracl
480,0.0,airlin
481,0.0,threaten
483,0.0,ford
484,0.0,jpmorgan
487,0.0,lesson
491,0.0,minut
492,0.0,asian
493,0.0,acquisit
498,0.0,shopper
499,0.0,consid
1,0.0,index
502,0.0,troubl
505,0.0,yield
506,0.0,hotel
507,0.0,brazil
508,0.0,aim
477,0.0,currenc
476,0.0,lower
474,0.0,stop
451,0.0,assist
436,0.0,user
437,0.0,soar
438,0.0,bigger
440,0.0,forc
442,0.0,parent
447,0.0,behind
448,0.0,malaysia
454,0.0,scandal
470,0.0,streak
457,0.0,saudi
459,0.0,add
460,0.0,model
462,0.0,life
465,0.0,opportun
466,0.0,contract
467,0.0,john
500,0.0,blue
