,MI_Values,target_group
342,0.004954734422391249,everi
191,0.0049527917939140575,robot
490,0.004937523638591124,top
932,0.0049275424254948685,winter
453,0.004925753916607656,insur
723,0.0048917717287821905,speech
245,0.004869798117453694,list
694,0.004826964429121228,beyond
121,0.004822316607656418,should
670,0.004812123782761191,dell
255,0.004772426707422284,court
593,0.004767416098816701,site
24,0.00476375516641947,investor
292,0.004712328079871764,benefit
116,0.004698856353451131,global
883,0.004695963015921345,tighten
164,0.004670994779563564,call
941,0.0046631521686393285,paus
775,0.004602415420873696,supplier
50,0.004552872630482652,million
504,0.004533066652788076,way
677,0.004518095695960511,board
472,0.004511437964766163,card
570,0.004505831486455003,happen
37,0.004493827608732959,share
682,0.0044629723818498945,must
431,0.00445613093586017,parti
293,0.004447391841048809,sharehold
198,0.004438357839389395,transcript
219,0.004423520214489329,bring
728,0.004337562400816397,huawei
130,0.00432906744985484,consum
666,0.00432771494605988,north
496,0.004290329287685468,employ
806,0.004261370832345124,across
896,0.004247056621189627,farm
493,0.004243026642455572,acquisit
477,0.00423848439068597,currenc
990,0.004219628294448663,advic
499,0.004216938686324667,consid
641,0.004211655468812525,alreadi
557,0.004190519776573254,loom
552,0.004163940042711145,steel
213,0.004136951954359036,point
951,0.00411899931275217,costco
919,0.0040944947347165694,pillpack
190,0.004066318992288487,valu
415,0.004045652457723037,announc
372,0.00404399116289933,toy
970,0.00403254257082164,ground
365,0.004011172347417213,trader
733,0.004006457087672999,mega
169,0.00398695017067463,shop
181,0.003930882804257019,game
241,0.003821130580576426,five
268,0.003772749617823923,presid
491,0.0037625345560703405,minut
945,0.003761952735879426,seem
787,0.0037574696479791836,base
819,0.00371992913254493,adopt
606,0.003674924486164688,human
364,0.0036430490073180444,foot
89,0.0036291018085821136,push
16,0.0035609520219188617,china
368,0.003547773541643817,democrat
825,0.003505373091110764,score
263,0.00347665743451242,polici
53,0.0034637038036462453,fund
613,0.003423766799903971,kevin
120,0.0034210899385551663,american
879,0.003391998217518122,defi
316,0.0033799943389094533,secret
485,0.0033751679679379087,agre
624,0.0033729754676383727,feder
441,0.0033552571986221746,exclus
924,0.0033375401676067895,titan
70,0.003321211652186129,rise
672,0.003315996939125654,mine
664,0.0033130191464159076,boe
807,0.0032841235959426562,tradit
348,0.0032775227001275997,explain
412,0.0032260233126029103,nation
837,0.0032104456949304527,spread
966,0.0031916327469205807,campu
563,0.0031783197651940043,boom
304,0.003175108832202289,challeng
380,0.0031720619481996337,everyth
61,0.0031221685261171306,price
137,0.0031217125712175164,tesla
184,0.0031111319743495347,founder
878,0.003073544531419614,studio
335,0.0030577669580362787,predict
547,0.0030290151551328748,aren
270,0.003013416715235584,better
234,0.00300688275146177,stream
539,0.003005842308055229,snap
474,0.0029958292570486655,stop
363,0.0029591001356115143,without
46,0.002945254209802295,need
848,0.002933443375263689,spot
178,0.002933087936918266,save
890,0.002932235999539401,london
103,0.0028965919513423977,month
106,0.002869169228218116,futur
978,0.002853512748013598,closer
811,0.002837145783175732,among
280,0.0028275478759585138,elect
389,0.0028145593301278637,member
195,0.002808609711302257,bond
352,0.002747759103113534,win
152,0.002745603542520403,rais
709,0.0027304623060993016,interview
968,0.0027286931123802205,happi
994,0.0027139980810622077,trip
974,0.0026944022798218725,own
867,0.002691316121216758,admit
822,0.002643458744278515,starbuck
797,0.0026118952593481293,weigh
442,0.0025718653141271197,parent
789,0.0025346727440853645,engin
309,0.002529615228693327,spotifi
857,0.002492787989795575,cola
277,0.002422001050123246,term
460,0.002398720344711336,model
113,0.0023934308437207896,offer
886,0.0023334839707782606,slide
235,0.0023301176898185005,privat
72,0.00231928688520866,sheet
334,0.002310233771565251,winner
712,0.0023001176280830204,rand
783,0.0022909484034561167,russian
522,0.002263090052297745,effort
772,0.0022559242399458057,summit
954,0.0022552797792148027,messag
392,0.002247368075705136,fast
992,0.0022271030538578707,visit
894,0.0021985197293752368,plastic
251,0.0021952671334262153,zuckerberg
45,0.0021886605157381833,store
467,0.0021852929099159812,john
221,0.0021805595622195195,note
690,0.0021796174343533536,four
877,0.002179541959468345,spark
573,0.0021774004253594104,tweet
906,0.002173658979069515,territori
326,0.0021514396800423885,goe
52,0.0021477510248093523,home
401,0.0021344336305066935,read
10,0.0021067721731433675,street
430,0.0021046105375495117,larri
449,0.002096940692941862,ride
868,0.002056103380668972,nine
356,0.0020319851549501777,pressur
346,0.002027951196769795,partner
834,0.0020161862004519637,tank
434,0.0020089720051881255,berkshir
571,0.001994125918557188,banker
302,0.0019906761455221744,order
874,0.001984869795873978,shake
779,0.001969702014174679,tree
813,0.001959314958981162,decad
732,0.001954174251046936,squar
455,0.0019250440233458121,kill
299,0.0018964364647877652,might
560,0.001895368672769182,central
952,0.0018924043513401934,direct
860,0.0018864891439991371,sprint
654,0.001884162691732083,alleg
43,0.0018419890031857733,first
438,0.001744654681919311,bigger
574,0.001725865966884177,pain
35,0.0016643523311692388,data
440,0.0016352684687801489,forc
248,0.0016307861203612717,video
913,0.0016295617169648224,brazilian
272,0.0016262200263097437,success
133,0.0016066072842755297,india
140,0.0015801180145853522,last
979,0.001525796823014236,fulfil
882,0.0015072598208807353,obamacar
60,0.0014733943674816175,netflix
395,0.001447435084915183,war
328,0.0013923471617578453,hope
519,0.0013624848385733745,downgrad
523,0.001360476181686332,reportedli
984,0.0013147609181942688,reform
487,0.0013130429896890394,lesson
125,0.00130798074070837,offic
675,0.0012684216614498034,brainstorm
279,0.0012539250879950448,brexit
58,0.0012426501227797981,want
83,0.0012394097518304559,servic
404,0.0012282128488159127,owner
206,0.0012249173955047876,public
580,0.0012104320363326426,set
845,0.0012045369709563492,touch
376,0.001190125826821431,warner
78,0.0011890974159656231,power
124,0.0011740382352893874,whole
893,0.0011643314588540843,settl
123,0.0011598370961070081,giant
823,0.0011548673010539634,sainsburi
403,0.0011301265968011176,volatil
620,0.0011290469541425097,stand
556,0.0011015110461010114,realiti
953,0.0010915050241839808,view
281,0.0010593171432182746,smart
578,0.0010492807901425483,wors
399,0.0010356069851766847,name
122,0.0010317294783861453,brand
468,0.0010236166425927617,partnership
317,0.0010204020005160075,wage
976,0.0010193477854829602,softwar
680,0.0010008558705554282,part
305,0.0009667132824833224,capit
202,0.0009284363624186831,japan
96,0.0009247458712018375,down
839,0.0008840968564247653,attack
463,0.000882817961278759,penney
310,0.0008817956023428053,peopl
736,0.0008748487460648047,death
530,0.0008689381377537941,bowl
42,0.0008392411414646084,look
446,0.0008268924535634881,struggl
20,0.0008181292642726046,billion
697,0.000785806251589749,quit
67,0.0007711793300719805,world
633,0.0007299927532444794,train
143,0.0007183835809225769,deliveri
601,0.0007118451591159314,promis
222,0.0007035339427809983,return
739,0.0007030146291571171,packag
595,0.0006974827535959349,homepod
313,0.000696068485670498,secur
731,0.0006850754476828147,prepar
989,0.000670687025623451,sink
90,0.0006341965158827012,brief
836,0.0006299167872552136,youtub
653,0.00062335101042299,center
285,0.0006129293696017779,stake
311,0.0006120809176599629,women
644,0.0006044294584437448,scott
294,0.0005812351968041973,worri
871,0.0005758914526128311,recent
756,0.0005462426574780466,approach
561,0.0004994351837284139,economist
14,0.0004993266237003358,trade
782,0.0004978401154773771,loan
31,0.0004591921316468017,earn
914,0.00044387083720343057,arriv
291,0.00040075618321555595,nasdaq
323,0.00039996503613259904,inflat
856,0.000381634102385231,coca
705,0.0003768501818945946,stick
160,0.00035878343050987915,mark
887,0.0003452390873237565,never
65,0.0003364900633862078,citi
700,0.0003343242810642799,content
889,0.00032212832071665254,california
949,0.00031781183465207086,asda
957,0.00025798622161543605,run
276,0.00025276658399042695,away
161,0.00021907553718336636,risk
529,0.00021628057688238833,includ
151,0.0001594863964573534,battl
149,0.00015043166046946332,thing
917,0.00014466094177234545,richest
897,0.0001241164947745066,reviv
481,0.00010903805971285152,threaten
875,0.00010017094622694067,beef
370,8.359838070881587e-05,lightn
833,7.644972039000386e-05,improv
239,5.494589733889832e-05,creat
724,4.3380384530999905e-05,comeback
769,3.520875206963758e-05,concern
183,2.569755050996214e-05,speak
199,1.624577991332643e-05,surg
98,1.4656730384032812e-05,dollar
518,1.0247437012500527e-05,weak
696,0.0,senat
704,0.0,walk
674,0.0,offici
995,0.0,bonus
997,0.0,author
996,0.0,leari
905,0.0,apolog
888,0.0,connect
703,0.0,music
998,0.0,probabl
695,0.0,donald
671,0.0,softbank
988,0.0,citigroup
973,0.0,respons
885,0.0,smaller
702,0.0,postal
987,0.0,shouldn
895,0.0,foreign
725,0.0,effect
687,0.0,outlook
678,0.0,britain
900,0.0,stanley
981,0.0,1mdb
713,0.0,exit
688,0.0,around
902,0.0,level
714,0.0,educ
686,0.0,past
884,0.0,texa
715,0.0,well
683,0.0,focu
689,0.0,homeless
716,0.0,solar
699,0.0,headquart
717,0.0,broadsheet
707,0.0,hard
718,0.0,histori
904,0.0,posit
881,0.0,relationship
720,0.0,heavi
880,0.0,pass
721,0.0,deficit
691,0.0,kick
692,0.0,safeti
693,0.0,hurt
681,0.0,tie
722,0.0,patient
983,0.0,immigr
679,0.0,platform
876,0.0,gun
980,0.0,audio
898,0.0,stun
698,0.0,group
835,0.0,ebay
872,0.0,british
800,0.0,file
812,0.0,block
933,0.0,outsid
810,0.0,jami
808,0.0,below
846,0.0,imag
847,0.0,hang
805,0.0,guidanc
804,0.0,box
935,0.0,discuss
802,0.0,pledg
801,0.0,univers
799,0.0,upgrad
815,0.0,bubbl
798,0.0,deutsch
795,0.0,cisco
936,0.0,simpl
850,0.0,pension
851,0.0,sold
793,0.0,intern
792,0.0,rest
938,0.0,thanksgiv
939,0.0,flag
791,0.0,bottom
940,0.0,declin
814,0.0,africa
844,0.0,pharmaci
734,0.0,express
925,0.0,night
922,0.0,pull
832,0.0,republican
921,0.0,subscrib
920,0.0,upend
838,0.0,survey
831,0.0,midterm
923,0.0,shadow
830,0.0,limit
829,0.0,scam
841,0.0,end
828,0.0,accus
927,0.0,turkey
931,0.0,machin
826,0.0,defend
918,0.0,babi
916,0.0,centuri
824,0.0,celebr
915,0.0,dark
821,0.0,momentum
929,0.0,releas
669,0.0,left
818,0.0,gate
930,0.0,provid
816,0.0,treasuri
852,0.0,balanc
912,0.0,german
788,0.0,collaps
960,0.0,comment
757,0.0,oper
955,0.0,bath
754,0.0,question
753,0.0,ramp
752,0.0,franc
958,0.0,transform
751,0.0,tencent
749,0.0,cultur
907,0.0,tool
959,0.0,campaign
748,0.0,wake
747,0.0,idea
853,0.0,grip
962,0.0,eas
963,0.0,fourth
964,0.0,entertain
744,0.0,macron
741,0.0,control
869,0.0,whether
969,0.0,page
740,0.0,airport
738,0.0,indian
870,0.0,labor
972,0.0,valuabl
864,0.0,instagram
863,0.0,compar
862,0.0,pentagon
908,0.0,signal
786,0.0,appoint
785,0.0,climat
784,0.0,trudeau
854,0.0,convers
780,0.0,germani
778,0.0,massiv
777,0.0,trust
942,0.0,subscript
855,0.0,put
774,0.0,cheap
911,0.0,alon
944,0.0,cold
909,0.0,nuclear
768,0.0,viacom
767,0.0,obama
766,0.0,nvidia
765,0.0,possibl
859,0.0,gear
763,0.0,actual
762,0.0,letter
761,0.0,speed
760,0.0,hike
861,0.0,client
956,0.0,raceahead
500,0.0,blue
668,0.0,erdogan
223,0.0,tri
227,0.0,musk
228,0.0,merger
231,0.0,wealth
232,0.0,custom
237,0.0,blockchain
240,0.0,wrong
243,0.0,free
244,0.0,exec
246,0.0,billionair
247,0.0,major
249,0.0,head
250,0.0,would
252,0.0,break
253,0.0,leav
254,0.0,continu
256,0.0,book
257,0.0,silicon
226,0.0,chip
220,0.0,see
171,0.0,latest
218,0.0,valley
176,0.0,former
177,0.0,jump
180,0.0,chief
182,0.0,industri
185,0.0,much
186,0.0,technolog
187,0.0,deliv
193,0.0,digit
197,0.0,hire
200,0.0,anoth
205,0.0,drive
207,0.0,expand
208,0.0,execut
212,0.0,cut
215,0.0,media
216,0.0,drop
217,0.0,trillion
258,0.0,gener
259,0.0,bitcoin
261,0.0,sector
262,0.0,play
315,0.0,expens
319,0.0,miss
320,0.0,canadian
321,0.0,emerg
324,0.0,startup
325,0.0,sinc
327,0.0,aetna
329,0.0,hold
332,0.0,mean
333,0.0,watcher
337,0.0,seller
339,0.0,claim
341,0.0,news
344,0.0,kroger
345,0.0,vote
347,0.0,test
350,0.0,strong
312,0.0,phone
307,0.0,uber
306,0.0,speaker
283,0.0,result
265,0.0,rival
267,0.0,doubl
271,0.0,regul
273,0.0,round
274,0.0,reason
275,0.0,live
278,0.0,intellig
284,0.0,echo
298,0.0,final
286,0.0,low
287,0.0,govern
288,0.0,line
290,0.0,huge
295,0.0,europ
296,0.0,chart
297,0.0,small
172,0.0,bill
170,0.0,daili
354,0.0,maker
44,0.0,bank
49,0.0,high
55,0.0,alexa
56,0.0,cloud
57,0.0,jeff
59,0.0,invest
62,0.0,tariff
63,0.0,microsoft
66,0.0,back
68,0.0,like
71,0.0,next
73,0.0,analyst
74,0.0,start
77,0.0,help
79,0.0,premarket
81,0.0,food
82,0.0,growth
84,0.0,buy
48,0.0,report
41,0.0,take
168,0.0,becom
39,0.0,bezo
2,0.0,panda
3,0.0,market_mov
5,0.0,stock
6,0.0,tech
7,0.0,market
9,0.0,wall
11,0.0,appl
12,0.0,trump
13,0.0,compani
19,0.0,make
23,0.0,could
25,0.0,googl
27,0.0,journal
29,0.0,cramer
32,0.0,move
34,0.0,plan
38,0.0,health
85,0.0,keep
87,0.0,america
91,0.0,profit
92,0.0,turn
132,0.0,beat
135,0.0,give
138,0.0,quarter
141,0.0,hit
144,0.0,econom
145,0.0,post
146,0.0,rule
147,0.0,build
150,0.0,higher
153,0.0,go
155,0.0,job
157,0.0,goldman
158,0.0,meet
159,0.0,worker
163,0.0,grow
165,0.0,launch
166,0.0,warn
131,0.0,holiday
129,0.0,hous
128,0.0,warren
108,0.0,employe
93,0.0,show
94,0.0,chang
95,0.0,ahead
97,0.0,boost
100,0.0,good
104,0.0,week
105,0.0,expect
109,0.0,rate
127,0.0,get
110,0.0,still
112,0.0,talk
114,0.0,against
115,0.0,chines
117,0.0,gain
118,0.0,find
126,0.0,fight
353,0.0,dimon
355,0.0,cash
665,0.0,built
565,0.0,bounc
567,0.0,innov
568,0.0,comcast
569,0.0,edg
575,0.0,project
577,0.0,suprem
581,0.0,full
582,0.0,jack
583,0.0,lost
585,0.0,sono
586,0.0,worth
587,0.0,devic
590,0.0,valuat
591,0.0,fintech
592,0.0,warehous
594,0.0,reach
597,0.0,half
598,0.0,ring
566,0.0,access
564,0.0,asset
517,0.0,issu
562,0.0,privaci
521,0.0,program
526,0.0,pois
528,0.0,woe
531,0.0,demand
534,0.0,commentari
535,0.0,went
537,0.0,union
538,0.0,tap
541,0.0,bell
544,0.0,retreat
545,0.0,super
546,0.0,travel
548,0.0,studi
549,0.0,wild
550,0.0,system
554,0.0,drone
559,0.0,flipkart
600,0.0,squeez
602,0.0,samsung
603,0.0,expans
604,0.0,social
639,0.0,less
642,0.0,financ
643,0.0,tumbl
645,0.0,unveil
646,0.0,interest
647,0.0,fuel
648,0.0,catch
649,0.0,select
650,0.0,side
652,0.0,avoid
655,0.0,doesn
656,0.0,estim
657,0.0,develop
658,0.0,colleg
659,0.0,opioid
661,0.0,payment
663,0.0,sport
638,0.0,russia
637,0.0,nearli
634,0.0,mobil
618,0.0,action
605,0.0,gender
607,0.0,updat
609,0.0,sens
611,0.0,transport
612,0.0,fedex
614,0.0,favorit
615,0.0,green
621,0.0,bullish
632,0.0,script
622,0.0,slump
625,0.0,broadcom
627,0.0,recal
628,0.0,punish
629,0.0,stumbl
630,0.0,buyer
631,0.0,cigna
520,0.0,european
515,0.0,nike
360,0.0,ventur
405,0.0,littl
408,0.0,insid
409,0.0,voic
410,0.0,ceo
411,0.0,veteran
413,0.0,congress
416,0.0,other
417,0.0,debt
418,0.0,chairman
419,0.0,comput
420,0.0,short
421,0.0,ship
422,0.0,step
423,0.0,expert
424,0.0,track
425,0.0,black
426,0.0,bankruptci
427,0.0,hour
406,0.0,land
402,0.0,chain
514,0.0,polit
398,0.0,morgan
361,0.0,three
366,0.0,hedg
369,0.0,use
371,0.0,elon
374,0.0,white
377,0.0,school
378,0.0,internet
381,0.0,learn
382,0.0,david
383,0.0,team
384,0.0,sear
386,0.0,tell
387,0.0,credit
390,0.0,danger
391,0.0,cook
393,0.0,famili
394,0.0,canada
428,0.0,alibaba
432,0.0,car
433,0.0,realli
437,0.0,soar
479,0.0,seattl
480,0.0,airlin
482,0.0,crypto
483,0.0,ford
484,0.0,jpmorgan
486,0.0,self
488,0.0,sign
489,0.0,advertis
492,0.0,asian
494,0.0,love
495,0.0,stay
497,0.0,probe
1,0.0,index
505,0.0,yield
507,0.0,brazil
509,0.0,think
512,0.0,twitter
478,0.0,oracl
476,0.0,lower
475,0.0,bet
456,0.0,join
439,0.0,defens
443,0.0,differ
444,0.0,fail
445,0.0,becam
448,0.0,malaysia
452,0.0,confer
454,0.0,scandal
458,0.0,rich
473,0.0,competit
459,0.0,add
461,0.0,maci
462,0.0,life
465,0.0,opportun
469,0.0,boss
470,0.0,streak
471,0.0,kid
999,0.0,steve
