,MI_Values,target_group
589,0.005035410150057151,expect
320,0.004995772103072671,enough
635,0.004983114382520748,anything
253,0.004981898026468201,looking
935,0.004980487495862329,thinking
126,0.0049799626347462045,giant
806,0.004960313128438365,perhaps
913,0.004904231448656482,mind
121,0.0049013310988264,past
369,0.004856872819575919,yield
863,0.004855844549955357,robert
308,0.004830785785525871,whole
16,0.004824646759288731,billion
920,0.004725126478345887,appeared
346,0.00472230172248822,always
999,0.004657208897140386,particular
325,0.0046438877772285725,took
576,0.0046197689406433096,congress
22,0.004572086242904172,make
141,0.004554240860479508,interest
824,0.004536887432049053,commercial
671,0.004511771211364923,music
557,0.004498287403420065,trust
992,0.004486147323501388,reality
519,0.00448315114565534,article
258,0.004461855341458154,director
850,0.0044519198798003146,greater
319,0.004426136588405294,open
215,0.004414548472102542,without
773,0.004400557409601991,previous
377,0.004399182800980395,left
68,0.004381681325825282,come
977,0.0043794509033388,artificial
187,0.004364720191485372,across
471,0.00435459237045932,daily
769,0.004337593974016896,assistant
339,0.0043248870175478515,white
829,0.004307147764179842,maybe
304,0.0042880646117784416,idea
327,0.004284074262445481,credit
90,0.004246533943476072,chief
170,0.0042388290781625315,trading
906,0.004235415527336306,stand
754,0.004232778502726298,club
180,0.0042225732789478165,issue
88,0.004181072985211198,financial
76,0.0041670761788494826,state
101,0.004145374518460754,three
602,0.004143147613829168,budget
981,0.004119472921273015,field
626,0.004102839132618774,longterm
225,0.0040936518127032695,private
895,0.004074629553979747,youve
315,0.004069894514334482,annual
684,0.004036530344661671,previously
817,0.004025269408120868,basis
62,0.00401479953829087,including
603,0.004003616533880372,union
572,0.003979310745443776,competitor
291,0.003966456091530457,lower
987,0.00396511391956933,match
344,0.003962154552373365,reason
133,0.003946449995879009,better
609,0.003930382924009379,significant
370,0.003915555645350288,rather
526,0.00391096456792317,effect
21,0.003890271978501003,price
960,0.0038711783976908,flow
500,0.0038685144095269575,increased
409,0.003861878497053217,ahead
271,0.0037908839685469875,however
269,0.0037757956446113905,prime
583,0.0037754479158926824,player
861,0.0037689146554800157,chance
292,0.0037524885385806783,found
724,0.0037512226823597228,apps
417,0.0037440650335660575,compared
397,0.0037332608145050905,until
403,0.0037311143931355595,interview
454,0.0037301775309790397,late
295,0.0037044610841734382,never
139,0.0036997793724404815,walmart
74,0.0036921499424693582,money
212,0.0036702896043501188,something
551,0.003665463383132783,traditional
96,0.0036176182245446498,between
31,0.003609332249581154,many
834,0.0035672610815289385,cover
175,0.0035462923658560186,question
384,0.003527036969386277,loss
781,0.0035103302351002785,love
39,0.0034959571989716665,much
429,0.0034747634395944083,role
855,0.003441791184960463,summer
504,0.00344071106423538,action
400,0.0034398668958945944,position
620,0.0034278545717334463,streaming
79,0.003427452116938179,share
872,0.0034239148252224183,generation
886,0.0034116332681843886,sometimes
825,0.0034101777459882854,successful
752,0.003371893399216619,scale
581,0.003314626138104515,live
95,0.0033051655830202975,around
1,0.0032739830596009156,year
823,0.003248731758823009,alibaba
169,0.0032321064707578895,call
962,0.003227041819296783,anyone
993,0.0032206788751134585,piece
624,0.0032044842435667853,bigger
543,0.0031695946011776055,car
808,0.0031630770011354947,editor
189,0.003160261883532245,whether
844,0.0031510936395127143,housing
232,0.0031425998439833513,doesnt
984,0.0031391598960177625,marketplace
123,0.0031045425234319524,user
102,0.0030949506367738966,look
404,0.00309447507991667,create
553,0.0030932199696969143,drive
494,0.0030890641482157477,above
616,0.0030502051231919847,electric
726,0.0030489908296944535,quarterly
659,0.0030466248864371437,became
205,0.0030408293888990467,level
83,0.003007293662411481,analyst
154,0.0030040601600862527,power
137,0.0029842392184149524,really
498,0.002969416654748258,search
335,0.0029406343635258736,account
573,0.002908630239978116,taken
11,0.0029082706783816192,people
735,0.002907627430625892,michael
744,0.0028994336734642356,morgan
538,0.002885007473885759,industrial
640,0.0028568196674436663,economist
846,0.002848107207831463,domestic
868,0.0028473420225807455,wine
706,0.002837119006708466,certain
130,0.002836657016914046,already
945,0.002778769850152907,communication
71,0.0027531522714629997,revenue
80,0.002743065330472083,thing
280,0.0026764286665916792,center
812,0.002646959792933501,import
206,0.002636076832571277,family
116,0.002621922043395619,chinese
340,0.0025296641808785214,following
458,0.002526706745468621,provide
160,0.002524602594614178,future
917,0.002521180242795129,original
411,0.002492532310430562,supply
892,0.0024840191086814567,base
122,0.00247879403260276,move
810,0.002477565792400771,gave
365,0.002467177219342309,rule
523,0.0024368031362860254,spend
860,0.002374786905074755,century
503,0.0023662411482439083,along
158,0.002339979947735049,average
164,0.002324353171522908,story
42,0.0023158312651909707,down
15,0.0023146636213808858,market_moving
697,0.002240122618854423,type
516,0.002234083045342672,loan
452,0.002225657398754466,play
674,0.0022159123782832246,smaller
379,0.0022126206680765925,focus
437,0.002209837326239361,shopping
210,0.0022083857489563208,netflix
632,0.002203625129681752,regulation
952,0.002184738642594164,existing
950,0.002165091081922421,subscription
709,0.002160534926269664,stay
51,0.002136742341409148,google
666,0.0021326877685692303,wont
368,0.002113759869469378,bezos
479,0.0021016073245769817,tell
947,0.0020350533756179345,middle
363,0.002013048084107627,build
338,0.0020129679929161703,demand
165,0.0020040414096726966,result
286,0.002003916206414047,school
647,0.0019999523211888803,claim
129,0.0019590992341795843,capital
560,0.0019571599190890687,hand
150,0.0019534469163662305,case
930,0.0019371984513356644,sound
941,0.0019031189830605033,resource
57,0.0018994238629295168,executive
402,0.0018955280445218659,twitter
877,0.0018875743537001277,russia
721,0.0018198866017193893,amid
489,0.0018086108013948277,emerging
192,0.0018035454770302106,major
98,0.0017962834018938612,city
912,0.0017866872206953044,uber
231,0.0017767797746197633,small
185,0.0017559587595474824,cloud
460,0.0017384895416063806,declined
49,0.0017375235967178604,facebook
774,0.0017173233571736723,offered
181,0.0016761296604073106,security
153,0.0016462415833788935,medium
785,0.0016373154963891245,break
779,0.0016323820602439643,medical
391,0.0016210765860324994,holding
443,0.0015933424771146232,list
444,0.001589643247885686,wrote
753,0.0015839233505647865,turned
235,0.0015785649058075446,corporate
470,0.0015583281986819575,venture
54,0.0015382236713938902,want
760,0.001526765607677616,sort
968,0.0015172383353696528,helping
772,0.0015095839962193658,nasdaq
909,0.0015090103839341396,cofounder
592,0.0014838581718836785,roughly
983,0.0014578113987797625,hong
651,0.0014098175228904886,quickly
259,0.0013932708010566675,job
356,0.0013917230591200536,taking
880,0.0013831668429218347,deliver
689,0.0013807802999499241,created
506,0.0013716900380422725,iphone
728,0.0013636879234248944,proposal
903,0.001307573677077789,eventually
136,0.0012650687895354729,america
565,0.001264608373746423,relationship
