,MI_Values,target_group
137,0.006216768917836735,should
403,0.006209230039107894,hop
816,0.006190053456567757,voic
447,0.006185112973912998,pack
299,0.00618284339975439,term
562,0.0061797686726765555,despit
186,0.006164898237190464,play
124,0.006142007458020293,mad
431,0.006141490773434954,wor
465,0.006127386445949012,learn
653,0.00612653324252288,profess
57,0.006102829458253023,presid
40,0.006100382349937483,stat
825,0.006070390496019318,flow
916,0.006010392804762121,silicon
413,0.005994588138118262,protect
318,0.005984419546135378,doesnt
619,0.005968862879523584,lost
624,0.005952246179815379,friend
33,0.005947059179507219,report
463,0.005906243832879632,as
490,0.005873664242667553,meas
479,0.005873435826858842,certain
145,0.005859878549368869,ris
103,0.005840058067465348,lead
84,0.005827671052127226,increas
108,0.005818128158128211,ear
141,0.00580183674145518,city
128,0.0057732793224742895,right
15,0.0057673101151796136,work
688,0.005733936935767181,bal
348,0.005713300439813329,bond
572,0.005706157793808009,republ
579,0.005688159775458113,vary
594,0.005677271686845842,trust
132,0.0056733646957241035,med
559,0.005669854512043937,seny
358,0.005646002024948693,gam
357,0.005631391996926638,sit
931,0.005611410518252313,attempt
257,0.005573354788172891,four
130,0.005564308808340135,next
248,0.005553205479343681,get
321,0.005508802648136024,admin
730,0.005498046761875486,lov
639,0.0054811277391850766,cut
854,0.00545514479060194,contact
682,0.005443737545647531,espec
613,0.005403644309842637,loan
229,0.005392246704873038,every
866,0.005386062015444448,valley
122,0.005362833314040083,point
880,0.005352537323329409,noth
531,0.005334761144161648,tradit
69,0.005312127776161635,rec
3,0.005305350429718914,amazon
29,0.005290472218239639,could
542,0.005275863780453749,ide
179,0.005267649441253575,own
104,0.00526223111909907,sign
162,0.005248886718938417,month
541,0.0052302429742570045,join
433,0.005228276108613317,drug
584,0.005201270246045997,cours
827,0.0051978929701963494,tool
430,0.005187794977143945,yield
948,0.005186138657687245,situ
367,0.005178967025635028,typ
798,0.0051376767789224065,cho
763,0.005123465743050781,although
644,0.005110706787794461,caus
529,0.005100144695506126,behind
48,0.005098728676272479,bank
335,0.005015096832464705,ask
954,0.004991979249685752,maintain
319,0.004983304730541649,supply
423,0.004937304438856982,away
276,0.004919520188110926,memb
83,0.004896262540209362,valu
392,0.004840748049671717,subscrib
585,0.004828768499437253,tre
460,0.004813641422428017,rath
944,0.00480610106563395,ultim
894,0.004780689858804754,top
406,0.0047662392557190625,leav
694,0.004761800715599618,explain
556,0.004759235918201821,ent
824,0.004746200866635464,transact
622,0.0047108241938100814,carry
915,0.004679458868207975,coupl
171,0.004645589657676474,priv
608,0.004618259201806474,below
375,0.0045608295159675905,effect
344,0.004553319920386434,access
19,0.004540882658484069,ev
370,0.004513957279035585,univers
634,0.004461119279348447,rough
755,0.00444362311577251,are
913,0.004443529139400937,ten
870,0.0044231292229730546,disrupt
260,0.004409336006007125,min
987,0.004402614448752784,anyon
209,0.004377917771835493,fact
867,0.004353557914815287,guid
354,0.004349450430899404,video
773,0.004347329239088982,built
647,0.0043219501517832715,connect
401,0.004306412447994568,cram
17,0.004289096312970253,peopl
488,0.004247749485590813,nor
851,0.004235777705733357,wait
418,0.004234491960823483,easy
386,0.004218102346823516,riv
337,0.004212870552580572,decad
30,0.004208558545683694,fin
777,0.004195495435938668,night
331,0.004178410406279198,ins
480,0.004156944104927396,miss
678,0.004156685277474148,individ
780,0.004154156862478331,difficult
592,0.004125819821623633,sur
651,0.0041080988273536345,class
393,0.004020102583601082,fil
448,0.004008056063202536,isnt
683,0.003978184992229572,visit
140,0.003973769786486336,between
351,0.003972692652925325,strong
775,0.003962760854254954,wat
198,0.003947991089979563,diff
12,0.003923942107088241,index
399,0.003918745953003233,tot
497,0.003916706220330468,ahead
879,0.0038935858411714985,buffet
474,0.003880298701876228,infl
999,0.003878749739251841,wrong
661,0.0038748226694873544,request
139,0.0038688391377852405,best
910,0.00381677334499142,alibab
254,0.0038158319822760856,believ
587,0.0037916728684945777,campaign
416,0.003780387955239606,took
50,0.0037468295723073197,deal
839,0.003736555974612976,steel
74,0.0037198731187502165,expect
609,0.0037167740737729105,toward
378,0.0037162427805927933,exampl
467,0.0036984355079114906,ap
823,0.003690679629613891,amid
214,0.0036809940692519305,result
116,0.0036533192949654847,thing
901,0.003636137349612767,enco
526,0.0036311304409277767,step
169,0.0036080713615416204,hous
792,0.003597211485049545,lend
946,0.0035933847541969044,resid
263,0.003581046610423355,benefit
511,0.003571712778582814,went
99,0.0035578593819911575,dont
63,0.003551216776512822,week
947,0.0034968112744673263,candid
961,0.0034874223714258523,pap
548,0.003474387626529518,court
985,0.0034633637077226,cryptocur
654,0.003442762384560538,secret
957,0.003436542358537409,entertain
528,0.0034175270531595636,feat
974,0.0033978876206304243,funda
589,0.0033618729689723903,study
483,0.0033543059728358138,opt
76,0.0033442113911381632,nee
738,0.0033358090218431613,paty
304,0.003305424034546256,wom
888,0.0033045962481481617,phys
671,0.003278357359773887,vis
356,0.0032660348672948203,credit
243,0.0032096104354524257,story
568,0.0032051951232321407,exchang
900,0.0032024048459122767,autom
745,0.003201203528710561,anyth
338,0.0031995647156919382,drop
353,0.0031949169152132306,book
52,0.0031938022957971324,man
182,0.003192325789973305,mon
330,0.0031743151416125936,watch
341,0.003106845635322486,emerg
389,0.003095495221462352,hist
741,0.0030865746296917518,star
517,0.0030791671918117824,spot
858,0.0030221037018502983,cofound
123,0.0030213362567608204,form
397,0.0030022721961315835,spac
51,0.0030002977595668945,many
969,0.0029994711283529707,accus
794,0.0029855762808372877,quit
184,0.00289869823184441,post
782,0.0028980896841308557,independ
251,0.0028931942161489754,tariff
748,0.0028797878779294184,siz
861,0.0028692788157349547,zuckerberg
432,0.002854112298665612,tel
626,0.002853036308445578,art
47,0.0028415439662594633,technolog
444,0.0027931992140060036,strategy
360,0.0027927917374508393,howev
152,0.002784374991572136,europ
207,0.002774836391361113,sev
949,0.002768093048993947,blockchain
813,0.0027409709668466675,heavy
293,0.0027387237153133626,equ
771,0.002738368652487111,held
831,0.002734905517673525,unlik
534,0.0026982340459311693,foreign
381,0.002688649873357596,ar
704,0.0026841300715723104,retir
640,0.0026156976278750577,wag
672,0.0025944033347915507,pac
457,0.0025859306744027144,democr
593,0.0025239438128632496,way
67,0.002521351215047263,sint
977,0.0025032837037417544,met
105,0.0024924222205187085,giv
835,0.0024664655467647734,newslet
893,0.002463474708646274,tight
764,0.0024531684385662444,entir
703,0.0024286916503921674,survey
595,0.002355517700637355,togeth
669,0.0023444602920739133,famili
805,0.002339961372703092,mot
571,0.0023335214280157945,respond
753,0.0022851516545590034,healthc
320,0.0022659535649625084,clear
305,0.0022649312811180433,rol
649,0.00226106478266086,understand
312,0.002239740242487631,day
997,0.002173382880075625,prev
779,0.0021616008774947293,goldm
24,0.002144827912859082,us
662,0.0021370587201126057,beg
131,0.0021116965624556894,direct
138,0.0020920994182302977,not
151,0.0020776636335699816,bet
856,0.0020450058545862237,farm
873,0.0020264975368922133,techn
698,0.0020199941321716874,big
443,0.00201387554949628,forecast
718,0.00199859684565995,fisc
384,0.001977263686750108,challeng
923,0.0019712900606707606,prospect
157,0.0019553914639212078,continu
822,0.001948367376690463,pul
97,0.0019432749431020913,gen
890,0.001930669456025269,surg
936,0.0018931044768584204,depend
695,0.0018051773302050211,read
988,0.0018034450138120217,berkshir
55,0.0017847460645850077,world
847,0.0017657326763746983,fair
711,0.0017632102150535456,pop
165,0.0017182513022782064,build
280,0.0017178989406474443,depart
294,0.0017141479371471924,level
121,0.001711263646389627,hom
256,0.0017075685799530227,liv
767,0.0016966704162122426,musk
580,0.0016866546994787068,wid
28,0.0016170349771982284,grow
520,0.0015972597904951868,third
387,0.0015841973435899437,whol
247,0.0015785573751891935,plac
192,0.0015696870832277998,giant
46,0.001550547773136346,trump
725,0.00155040300368392,educ
604,0.0015320212654967857,discount
928,0.001524040397411719,seattl
45,0.001513556518814685,first
155,0.0015104559316605481,competit
470,0.0014981238575899614,track
516,0.0014952272420620805,donald
740,0.0014824769127745885,volatil
339,0.0014698773175112478,yo
666,0.0014659347448640059,ex
329,0.0014406303113980723,requir
513,0.0014350790439268124,foc
702,0.0014283471479832333,mus
501,0.0014227998096523198,fail
270,0.0014091723768550057,estim
612,0.0013887045272773513,chairm
796,0.0013841973455694934,word
311,0.0013572606308536184,process
297,0.001352032574135631,platform
700,0.0013361327143608381,tweet
809,0.0013271076193748232,brit
811,0.0013246921873426576,goal
291,0.0012991146243979124,microsoft
995,0.001286276901032668,headlin
527,0.0012664466005423147,outsid
696,0.001242550443012691,jap
743,0.0012186722019513763,headquart
515,0.0012166751464754988,hir
628,0.0011780183518124154,beat
537,0.0011714516317908874,broad
797,0.0011192960543811026,replac
469,0.0011185312858679186,simil
343,0.0010815608798393495,opportun
415,0.001081057086677939,prob
8,0.0010510130166123677,also
441,0.0010492577432543726,interview
383,0.0010295599140957012,un
932,0.0010163227174362355,chant
264,0.0010096977949332064,gain
687,0.0009975649136693132,prom
583,0.000995776360117162,engin
980,0.0009382872231118444,legisl
302,0.0009196181900752443,hard
970,0.0008827579239862882,afford
591,0.0008460743861031794,bought
989,0.0008320695780639209,germany
369,0.0008316369430791948,demand
385,0.0008309729009556843,purchas
596,0.0008102721337692742,approach
498,0.0007988235449671865,within
723,0.0007979516929834674,inst
574,0.0007974501478298368,indust
300,0.0007955364789988817,control
504,0.0007532671461378815,search
237,0.0007530577162946361,pot
332,0.00074943742033029,suggest
607,0.0007425686208855087,focus
710,0.0007158317699154093,break
507,0.0007053621405506139,alex
599,0.0006723089104654356,cli
575,0.0006550927890955904,must
494,0.0006331810169788454,instead
754,0.0005849302254954392,travel
878,0.0005620818114273618,multipl
582,0.0005526254197223412,compet
25,0.000549806288835164,com
449,0.0005411569169955222,alphabet
189,0.0005252180045380861,sect
919,0.0005246039994306617,on
508,0.00047683923261820915,incom
532,0.0004717699216165716,assocy
553,0.0004677161814505837,analys
185,0.000451648021917217,issu
119,0.00044465961041151303,analyst
289,0.0004113691088190041,head
11,0.00040505114830269306,mak
691,0.0003985615219350702,approv
911,0.0003965915197285952,mayb
758,0.00038832519557874257,qual
250,0.00038691134862767207,spec
236,0.0003852154698611443,turn
109,0.00033347473139389017,nat
610,0.0003279478188902285,involv
803,0.0003186790702112141,forward
349,0.0003148878240113451,improv
437,0.0003145097403569608,manufact
314,0.000300405535461179,comp
204,0.0002707505632386642,driv
86,0.0002693525843071587,firm
359,0.00022514429830455818,divgroup
374,0.00020309028046461286,hour
747,0.00018938198930196215,scal
994,0.00016439377680255163,bear
933,0.00016324105610787676,settl
615,0.00015199159646916982,leg
23,0.00012962163670082738,last
350,0.00012733241693330122,job
87,0.00011168402139349887,stil
27,0.00010087733759323037,market_moving
414,7.246420737283543e-05,don
525,7.01242588170281e-05,popul
39,4.877724977947473e-05,tak
230,3.318937243990128e-05,low
281,2.7916173716890924e-05,littl
772,7.715450605072505e-06,wont
996,0.0,rank
732,0.0,lab
976,0.0,construct
769,0.0,brok
975,0.0,sheet
998,0.0,deficit
877,0.0,introduc
983,0.0,brought
733,0.0,check
759,0.0,deep
986,0.0,common
750,0.0,detail
973,0.0,eng
756,0.0,pend
875,0.0,brexit
984,0.0,ground
757,0.0,avoid
991,0.0,field
746,0.0,extend
979,0.0,highest
744,0.0,machin
981,0.0,sourc
742,0.0,land
739,0.0,vic
736,0.0,train
735,0.0,in
766,0.0,area
734,0.0,longterm
752,0.0,surpr
885,0.0,goe
770,0.0,necess
912,0.0,beid
849,0.0,domest
848,0.0,californ
846,0.0,morg
845,0.0,insid
914,0.0,battl
841,0.0,comply
840,0.0,handl
838,0.0,print
917,0.0,hasnt
837,0.0,michael
836,0.0,affect
918,0.0,mind
920,0.0,divers
834,0.0,thousand
921,0.0,rent
922,0.0,wil
833,0.0,hundr
832,0.0,walk
924,0.0,aim
830,0.0,hear
829,0.0,send
850,0.0,overal
908,0.0,gav
972,0.0,cyc
852,0.0,teach
868,0.0,viol
731,0.0,streaming
865,0.0,promot
889,0.0,sep
864,0.0,airlin
863,0.0,club
862,0.0,mal
884,0.0,weal
860,0.0,saud
859,0.0,upd
895,0.0,squ
883,0.0,match
896,0.0,pri
897,0.0,worst
898,0.0,neg
899,0.0,sound
855,0.0,adjust
902,0.0,sport
904,0.0,bar
905,0.0,cap
906,0.0,pretty
828,0.0,expend
927,0.0,pharm
929,0.0,integr
930,0.0,set
953,0.0,simply
871,0.0,els
793,0.0,express
955,0.0,correct
956,0.0,transport
790,0.0,describ
789,0.0,holiday
958,0.0,park
960,0.0,lack
786,0.0,confid
785,0.0,fight
784,0.0,treasury
962,0.0,round
881,0.0,condit
778,0.0,prep
963,0.0,rapid
964,0.0,fuel
965,0.0,tough
967,0.0,attack
776,0.0,prov
774,0.0,exclud
952,0.0,link
951,0.0,stev
799,0.0,mom
939,0.0,ens
934,0.0,block
935,0.0,lev
882,0.0,america
821,0.0,jump
819,0.0,ral
818,0.0,fee
817,0.0,wasnt
815,0.0,robot
814,0.0,sum
940,0.0,log
800,0.0,agree
943,0.0,suit
945,0.0,skil
810,0.0,at
808,0.0,eith
807,0.0,light
806,0.0,upgrad
886,0.0,cook
802,0.0,brazil
801,0.0,echo
804,0.0,stand
0,0.0,company
729,0.0,resta
232,0.0,mat
269,0.0,second
268,0.0,account
267,0.0,asset
266,0.0,wal
265,0.0,find
262,0.0,writ
259,0.0,ord
258,0.0,fed
253,0.0,commit
246,0.0,prim
245,0.0,pay
242,0.0,street
240,0.0,posit
233,0.0,intern
231,0.0,inform
274,0.0,press
228,0.0,keep
227,0.0,among
226,0.0,list
225,0.0,fac
222,0.0,might
219,0.0,program
218,0.0,cas
217,0.0,av
215,0.0,quest
213,0.0,decid
212,0.0,digit
211,0.0,corp
210,0.0,near
208,0.0,abl
271,0.0,though
275,0.0,project
724,0.0,init
315,0.0,nam
364,0.0,seen
355,0.0,bring
352,0.0,least
347,0.0,launch
346,0.0,forc
340,0.0,push
336,0.0,short
334,0.0,view
327,0.0,almost
326,0.0,canad
325,0.0,consid
324,0.0,dev
323,0.0,record
322,0.0,par
310,0.0,rul
278,0.0,model
309,0.0,samp
308,0.0,fiv
307,0.0,seem
306,0.0,without
298,0.0,network
296,0.0,famy
295,0.0,americ
292,0.0,lin
290,0.0,expery
288,0.0,largest
287,0.0,debt
286,0.0,del
285,0.0,delivery
284,0.0,wheth
203,0.0,declin
202,0.0,gre
200,0.0,smal
53,0.0,appl
82,0.0,employ
80,0.0,execut
79,0.0,going
78,0.0,fund
77,0.0,googl
75,0.0,back
72,0.0,chin
71,0.0,act
70,0.0,help
68,0.0,down
65,0.0,rat
64,0.0,custom
56,0.0,want
54,0.0,plan
44,0.0,think
199,0.0,maj
41,0.0,op
34,0.0,includ
26,0.0,panda
22,0.0,stock
21,0.0,produc
20,0.0,serv
16,0.0,bil
13,0.0,cent
10,0.0,off
9,0.0,busy
7,0.0,would
5,0.0,invest
4,0.0,market
2,0.0,cont
85,0.0,cal
88,0.0,cost
93,0.0,consum
95,0.0,start
193,0.0,heal
191,0.0,told
190,0.0,against
181,0.0,person
177,0.0,ad
174,0.0,system
172,0.0,doll
168,0.0,loc
167,0.0,partn
163,0.0,lat
161,0.0,shop
158,0.0,spend
154,0.0,numb
149,0.0,becom
148,0.0,larg
147,0.0,profit
146,0.0,capit
144,0.0,three
142,0.0,car
134,0.0,around
129,0.0,provid
126,0.0,am
115,0.0,cur
114,0.0,earn
113,0.0,found
110,0.0,know
107,0.0,money
101,0.0,revenu
96,0.0,part
365,0.0,perform
366,0.0,respons
368,0.0,reach
601,0.0,artic
643,0.0,alleg
642,0.0,sou
638,0.0,environ
632,0.0,intellig
631,0.0,russ
630,0.0,fear
629,0.0,everyth
625,0.0,childr
623,0.0,wev
620,0.0,group
611,0.0,along
606,0.0,saf
603,0.0,review
602,0.0,weak
600,0.0,domin
558,0.0,boost
598,0.0,abov
597,0.0,solv
590,0.0,amount
588,0.0,attract
586,0.0,contribut
581,0.0,los
578,0.0,rang
576,0.0,dai
573,0.0,property
570,0.0,period
565,0.0,combin
564,0.0,institut
563,0.0,spent
561,0.0,avail
645,0.0,stay
646,0.0,margin
650,0.0,acquir
652,0.0,black
721,0.0,predict
720,0.0,instagram
719,0.0,thought
717,0.0,disclos
716,0.0,singl
715,0.0,rely
714,0.0,cheap
713,0.0,reflect
712,0.0,thank
709,0.0,divid
706,0.0,beyond
701,0.0,stud
699,0.0,main
693,0.0,rev
692,0.0,complet
689,0.0,fir
681,0.0,john
679,0.0,distribut
677,0.0,jeff
676,0.0,begin
674,0.0,meanwhil
673,0.0,atampt
670,0.0,portfolio
667,0.0,cult
665,0.0,mess
664,0.0,doubl
663,0.0,consult
659,0.0,merg
657,0.0,conf
560,0.0,limit
554,0.0,assist
376,0.0,sery
438,0.0,internet
464,0.0,pick
462,0.0,kind
459,0.0,left
456,0.0,repres
454,0.0,bezo
453,0.0,propos
452,0.0,hand
451,0.0,particul
450,0.0,addit
446,0.0,sold
445,0.0,impact
442,0.0,try
440,0.0,org
439,0.0,startup
436,0.0,est
552,0.0,ros
435,0.0,latest
427,0.0,charg
422,0.0,cov
420,0.0,prevy
417,0.0,half
412,0.0,fre
408,0.0,fel
407,0.0,poss
398,0.0,feel
396,0.0,advert
394,0.0,effort
380,0.0,team
379,0.0,pfirstchildgt
377,0.0,board
468,0.0,int
471,0.0,sav
472,0.0,loss
476,0.0,email
551,0.0,sid
550,0.0,vent
547,0.0,stop
546,0.0,websit
545,0.0,claim
544,0.0,commerc
540,0.0,run
539,0.0,wrot
536,0.0,al
535,0.0,fig
530,0.0,innov
524,0.0,known
523,0.0,end
519,0.0,cris
518,0.0,fortun
514,0.0,fast
509,0.0,energy
506,0.0,party
505,0.0,releas
502,0.0,apply
499,0.0,smart
496,0.0,item
495,0.0,pol
486,0.0,tax
485,0.0,quick
484,0.0,comput
482,0.0,pass
478,0.0,shift
477,0.0,ship
500,0.0,cit
