,date,exchange_rate
617,2014-09-10,0.909660170267
618,2014-09-11,0.9081202585
619,2014-09-12,0.904265734266
620,2014-09-13,0.90207766528
621,2014-09-14,0.901537662638
622,2014-09-15,0.902047090058
623,2014-09-16,0.905714485556
624,2014-09-17,0.91123927416
625,2014-09-18,0.909103750265
626,2014-09-19,0.910907931108
627,2014-09-20,0.912581949864
628,2014-09-21,0.912433734503
629,2014-09-22,0.90873717722
630,2014-09-23,0.908847373987
631,2014-09-24,0.902794397128
632,2014-09-25,0.899264289757
633,2014-09-26,0.899915182358
634,2014-09-27,0.896902815204
635,2014-09-28,0.896418806872
636,2014-09-29,0.896203782106
637,2014-09-30,0.895077535923
638,2014-10-01,0.891364311479
639,2014-10-02,0.897917110969
640,2014-10-03,0.89424440034
641,2014-10-04,0.889836465856
642,2014-10-05,0.889118083775
643,2014-10-06,0.892527347635
644,2014-10-07,0.897039988615
645,2014-10-08,0.894841129432
646,2014-10-09,0.900070521862
647,2014-10-10,0.893081761006
648,2014-10-11,0.892956803216
649,2014-10-12,0.892900990677
650,2014-10-13,0.891882386044
651,2014-10-14,0.889123251072
652,2014-10-15,0.879278028462
653,2014-10-16,0.882528035442
654,2014-10-17,0.889497780244
655,2014-10-18,0.887133547313
656,2014-10-19,0.886704836354
657,2014-10-20,0.888185800709
658,2014-10-21,0.888966285874
659,2014-10-22,0.891237185789
660,2014-10-23,0.891680743243
661,2014-10-24,0.8920442534
662,2014-10-25,0.890287233369
663,2014-10-26,0.890287233369
664,2014-10-27,0.889068087792
665,2014-10-28,0.892279694827
666,2014-10-29,0.897477452086
667,2014-10-30,0.89512576382
668,2014-10-31,0.886968838527
669,2014-11-01,0.888435589308
670,2014-11-02,0.887812465598
671,2014-11-03,0.886028368794
672,2014-11-04,0.87596248075
673,2014-11-05,0.873888383166
674,2014-11-06,0.876479238149
675,2014-11-07,0.874717673631
676,2014-11-08,0.874717673631
677,2014-11-09,0.874717673631
678,2014-11-10,0.884027187766
679,2014-11-11,0.878021201413
680,2014-11-12,0.884862013197
681,2014-11-13,0.882715611934
682,2014-11-14,0.87855881314
683,2014-11-15,0.884868048476
684,2014-11-16,0.885902021008
685,2014-11-17,0.884171796505
686,2014-11-18,0.885633404105
687,2014-11-19,0.881133136511
688,2014-11-20,0.883028169014
689,2014-11-21,0.888110388218
690,2014-11-22,0.889457350962
691,2014-11-23,0.89022779149
692,2014-11-24,0.888904806246
693,2014-11-25,0.887238448904
694,2014-11-26,0.887458205876
695,2014-11-27,0.888952204573
696,2014-11-28,0.877416180502
697,2014-11-29,0.876450306146
698,2014-11-30,0.875863820693
